0.466625694,0.488066248,0.770470412,0.511530489
0.214366947,0.614872486,0.298346219,0.493072989
0.538184809,0.453690568,0.508732325,0.604359983
0.880337123,0.62275839,0.396194869,0.576578341
0.61256005,0.501604395,0.634955956,0.685592201
0.174087867,0.512625296,0.27766095,0.247220945
0.465101188,0.36473358,0.661828922,0.369303268
0.368319088,0.627240319,0.353133078,0.573316075
0.356103033,0.338298583,0.412172573,0.314739992
0.506451873,0.061272469,0.855445004,0.706289486
0.567093441,0.396439903,0.656452029,0.795919628
0.612148658,0.607039585,0.460662891,0.576116318
0.790702398,0.583966677,0.362153729,0.648950971
0.048531983,0.532050089,0.323577376,0.291346406
0.830023896,0.521389866,0.353528194,0.742460511
0.965307423,0.611242777,0.399977039,0.58837736
0.18450797,0.588469049,0.414915184,0.53521016
0.553994644,0.455696419,0.650819217,0.652903124
0.982141369,0.59713158,0.273660452,0.704044521
0.738255355,0.532080444,0.34451788,0.817025025
0.167855699,0.609984893,0.432133457,0.569943926
0.592104786,0.586026359,0.464333361,0.592722607
0.658530914,0.349677883,0.401827846,0.815303621
0.402929521,0.597423117,0.461492666,0.332751987
0.548276157,0.338899661,0.60146161,0.646844984
0.109984794,0.527689213,0.41109857,0.393258571
0.365386138,0.62334862,0.390736845,0.318392749
0.788406165,0.757346393,0.339832779,0.630205095
0.129162832,0.601849989,0.340206574,0.511067429
0.59500885,0.62275839,0.396194869,0.576578341
0.532654036,0.041324419,0.798141616,0.777718928
0.806687586,0.711047591,0.23986315,0.653040957
0.608390989,0.297607502,0.457440819,0.814598579
0.578840244,0.423853221,0.609918143,0.61964389
0.753775308,0.537594182,0.356526636,0.881373503
0.43202223,0.277464653,0.332578971,0.373939412
0.540994395,0.077106312,0.473456764,0.640899614
0.562854515,0.255942943,0.630032527,0.825843935
0.207136106,0.57849651,0.28456087,0.400455141
0.503708447,0.276234531,0.628400889,0.542780877
0.243443805,0.957434725,0.508129133,0.551999319
0.216639429,0.603934289,0.465093734,0.576578341
0.750810254,0.467555267,0.344309249,0.879550581
0.544440207,0.37760623,0.617268601,0.723786568
0.563011199,0.553167735,0.584858915,0.633699232
